date,ticker,volume
2022-09-29,DUET,57322
2022-09-29,EGRVF,0
2022-09-29,EMPW,25
2022-09-29,EVCO,1600
2022-09-29,FTII,0
2022-09-29,GDST,0
2022-09-29,GGAAF,49900
2022-09-29,GLLI,100
2022-09-29,HAIAF,226100
2022-09-29,IGTA,0
2022-09-29,IMAQ,700
2022-09-29,INTE,200
2022-09-29,IRRX,9100
2022-09-29,IVCAF,100
2022-09-29,IVCBF,0
2022-09-29,IXAQF,0
2022-09-29,JWSMF,15400
2022-09-29,KACLF,0
2022-09-29,MAQC,0
2022-09-29,MCAG,1500
2022-09-29,MSSAF,0
2022-09-29,NBST,50837
2022-09-29,PLAOF,270671
2022-09-29,PLMJF,39600
2022-09-29,PMVC,885
2022-09-29,PPYA,0
2022-09-29,PUCK,75100
2022-09-29,RENEF,2907
2022-09-29,RRACF,7200
2022-09-29,SLAMF,23200
2022-09-29,SWAG,38500
2022-09-29,SWSS,200
2022-09-29,TETEF,0
2022-09-29,TGAAF,300
2022-09-29,TLGYF,0
2022-09-29,USCTF,0
2022-09-29,WELNF,100
2022-09-29,WINV,150
2022-09-29,WTMA,0
2022-09-29,YOTA,0
2022-09-29,ZLSSF,156805
2022-09-30,ACIC,61500
2022-09-30,AEAE,34900
2022-09-30,AIMTF,0
2022-09-30,ALSAF,5700
2022-09-30,AOGO,0
2022-09-30,APXIF,2052
2022-09-30,ASCBF,0
2022-09-30,ASPL,0
2022-09-30,ATEK,0
2022-09-30,AXAC,1376
2022-09-30,BLUAF,0
2022-09-30,BYNO,44000
2022-09-30,CBRRF,4900
2022-09-30,CCTSF,0
2022-09-30,CDAQF,15801
2022-09-30,CLRCF,0
2022-09-30,CNDA,0
2022-09-30,CNGL,2400
2022-09-30,CRTAF,200
2022-09-30,CSLMF,0
2022-09-30,CSTAF,67538
2022-09-30,DSAQ,129859
2022-09-30,DUET,0
2022-09-30,EGRVF,0
2022-09-30,EMCGF,191100
2022-09-30,EMPW,25
2022-09-30,EVCO,45600
2022-09-30,FTII,0
2022-09-30,GDST,0
2022-09-30,GGAAF,2000
2022-09-30,GLLI,31000
2022-09-30,HAIAF,44600
2022-09-30,IGTA,36900
2022-09-30,IMAQ,19300
2022-09-30,INTE,46200
2022-09-30,IRRX,0
2022-09-30,IVCAF,1600
2022-09-30,IVCBF,200
2022-09-30,IXAQF,0
2022-09-30,JWSMF,2800
2022-09-30,KACLF,24400
2022-09-30,MAQC,500
2022-09-30,MCAG,31300
2022-09-30,MSSAF,40400
2022-09-30,NBST,59467
2022-09-30,PLAOF,50165
2022-09-30,PLMJF,4600
2022-09-30,PMVC,402
2022-09-30,PPYA,39700
2022-09-30,PUCK,63300
2022-09-30,RENEF,0
2022-09-30,RRACF,0
2022-09-30,SLAMF,92600
2022-09-30,SWAG,32600
2022-09-30,SWSS,0
2022-09-30,TETEF,0
2022-09-30,TGAAF,0
2022-09-30,TLGYF,109100
2022-09-30,USCTF,0
2022-09-30,WELNF,400
2022-09-30,WINV,0
2022-09-30,WTMA,0
2022-09-30,YOTA,0
2022-09-30,ZLSSF,0
2022-10-03,ACIC,202700
2022-10-03,AEAE,3100
2022-10-03,AIMTF,0
2022-10-03,ALSAF,0
2022-10-03,AOGO,0
2022-10-03,APXIF,0
2022-10-03,ASCBF,16100
2022-10-03,ASPL,60000
2022-10-03,ATEK,9800
2022-10-03,AXAC,112
2022-10-03,BLUAF,2523
2022-10-03,BYNO,0
2022-10-03,CBRRF,2500
2022-10-03,CCTSF,2500
2022-10-03,CDAQF,97767
2022-10-03,CLRCF,40200
2022-10-03,CNDA,400
2022-10-03,CNGL,100
2022-10-03,CRTAF,2800
2022-10-03,CSLMF,900
2022-10-03,CSTAF,1879
2022-10-03,DSAQ,818
2022-10-03,DUET,0
2022-10-03,EGRVF,0
2022-10-03,EMCGF,1001
2022-10-03,EMPW,25
2022-10-03,EVCO,24100
2022-10-03,FTII,300
2022-10-03,GDST,0
2022-10-03,GGAAF,100
2022-10-03,GLLI,0
2022-10-03,HAIAF,3500
2022-10-03,IGTA,100
2022-10-03,IMAQ,13600
2022-10-03,INTE,1300
2022-10-03,IRRX,0
2022-10-03,IVCAF,0
2022-10-03,IVCBF,2500
2022-10-03,IXAQF,3300
2022-10-03,JWSMF,979500
2022-10-03,KACLF,20000
2022-10-03,MAQC,3300
2022-10-03,MCAG,0
2022-10-03,MSSAF,40100
2022-10-03,NBST,4294
2022-10-03,PLAOF,1690
2022-10-03,PLMJF,106400
2022-10-03,PMVC,24443
2022-10-03,PPYA,0
2022-10-03,PUCK,32400
2022-10-03,RENEF,1102
2022-10-03,RRACF,1904
2022-10-03,SLAMF,705500
2022-10-03,SWAG,82700
2022-10-03,SWSS,77400
2022-10-03,TETEF,207
2022-10-03,TGAAF,3200
2022-10-03,TLGYF,1600
2022-10-03,USCTF,1051
2022-10-03,WELNF,7900
2022-10-03,WINV,0
2022-10-03,WTMA,0
2022-10-03,YOTA,0
2022-10-03,ZLSSF,5917
2022-10-04,ACIC,105200
2022-10-04,AEAE,36900
2022-10-04,AIMTF,0
2022-10-04,ALSAF,2800
2022-10-04,AOGO,0
2022-10-04,APXIF,1965
2022-10-04,ASCBF,300
2022-10-04,ASPL,0
2022-10-04,ATEK,100
2022-10-04,AXAC,16056
2022-10-04,BLUAF,51000
2022-10-04,BYNO,1000
2022-10-04,CBRRF,400
2022-10-04,CCTSF,204800
2022-10-04,CDAQF,84750
2022-10-04,CLRCF,0
2022-10-04,CNDA,1600
2022-10-04,CNGL,12100
2022-10-04,CRTAF,135700
2022-10-04,CSLMF,150
2022-10-04,CSTAF,203
2022-10-04,DSAQ,7510
2022-10-04,DUET,0
2022-10-04,EGRVF,0
2022-10-04,EMCGF,1718
2022-10-04,EMPW,29
2022-10-04,EVCO,21200
2022-10-04,FTII,0
2022-10-04,GDST,0
2022-10-04,GGAAF,4500
2022-10-04,GLLI,0
2022-10-04,HAIAF,0
2022-10-04,IGTA,1700
2022-10-04,IMAQ,26400
2022-10-04,INTE,0
2022-10-04,IRRX,4300
2022-10-04,IVCAF,0
2022-10-04,IVCBF,0
2022-10-04,IXAQF,0
2022-10-04,JWSMF,4915400
2022-10-04,KACLF,26000
2022-10-04,MAQC,14100
2022-10-04,MCAG,0
2022-10-04,MSSAF,41800
2022-10-04,NBST,0
2022-10-04,PLAOF,1903
2022-10-04,PLMJF,3900
2022-10-04,PMVC,9342
2022-10-04,PPYA,6300
2022-10-04,PUCK,49200
2022-10-04,RENEF,0
2022-10-04,RRACF,0
2022-10-04,SLAMF,7400
2022-10-04,SWAG,48500
2022-10-04,SWSS,74800
2022-10-04,TETEF,109
2022-10-04,TGAAF,0
2022-10-04,TLGYF,400
2022-10-04,USCTF,115
2022-10-04,WELNF,14800
2022-10-04,WINV,0
2022-10-04,WTMA,0
2022-10-04,YOTA,30200
2022-10-04,ZLSSF,5001
2022-10-05,ACIC,146100
2022-10-05,AEAE,33500
2022-10-05,AIMTF,0
2022-10-05,ALSAF,300
2022-10-05,AOGO,422
2022-10-05,APXIF,0
2022-10-05,ASCBF,0
2022-10-05,ASPL,0
2022-10-05,ATEK,0
2022-10-05,AXAC,0
2022-10-05,BLUAF,100600
2022-10-05,BYNO,1800
2022-10-05,CBRRF,400
2022-10-05,CCTSF,0
2022-10-05,CDAQF,1721
2022-10-05,CLRCF,34400
2022-10-05,CNDA,0
2022-10-05,CNGL,0
2022-10-05,CRTAF,101500
2022-10-05,CSLMF,1822
2022-10-05,CSTAF,161097
2022-10-05,DSAQ,0
2022-10-05,DUET,0
2022-10-05,EGRVF,0
2022-10-05,EMCGF,31435
2022-10-05,EMPW,2
2022-10-05,EVCO,1400
2022-10-05,FTII,100
2022-10-05,GDST,0
2022-10-05,GGAAF,300
2022-10-05,GLLI,106
2022-10-05,HAIAF,0
2022-10-05,IGTA,0
2022-10-05,IMAQ,206900
2022-10-05,INTE,0
2022-10-05,IRRX,0
2022-10-05,IVCAF,100
2022-10-05,IVCBF,100
2022-10-05,IXAQF,0
2022-10-05,JWSMF,417500
2022-10-05,KACLF,100
2022-10-05,MAQC,23200
2022-10-05,MCAG,0
2022-10-05,MSSAF,1000
2022-10-05,NBST,0
2022-10-05,PLAOF,2014
2022-10-05,PLMJF,10800
2022-10-05,PMVC,1811
2022-10-05,PPYA,3000
2022-10-05,PUCK,0
2022-10-05,RENEF,4071
2022-10-05,RRACF,0
2022-10-05,SLAMF,8400
2022-10-05,SWAG,30900
2022-10-05,SWSS,0
2022-10-05,TETEF,502
2022-10-05,TGAAF,0
2022-10-05,TLGYF,0
2022-10-05,USCTF,0
2022-10-05,WELNF,200
2022-10-05,WINV,267
2022-10-05,WTMA,0
2022-10-05,YOTA,30000
2022-10-05,ZLSSF,5205
2022-10-06,ACIC,63300
2022-10-06,AEAE,3800
2022-10-06,AIMTF,0
2022-10-06,ALSAF,500
2022-10-06,AOGO,5000
2022-10-06,APXIF,0
2022-10-06,ASCBF,3600
2022-10-06,ASPL,50
2022-10-06,ATEK,5500
2022-10-06,AXAC,0
2022-10-06,BLUAF,74439
2022-10-06,BYNO,0
2022-10-06,CBRRF,0
2022-10-06,CCTSF,0
2022-10-06,CDAQF,438
2022-10-06,CLRCF,6300
2022-10-06,CNDA,0
2022-10-06,CNGL,9000
2022-10-06,CRTAF,400600
2022-10-06,CSLMF,0
2022-10-06,CSTAF,20101
2022-10-06,DSAQ,0
2022-10-06,DUET,0
2022-10-06,EGRVF,0
2022-10-06,EMCGF,5029
2022-10-06,EMPW,2
2022-10-06,EVCO,20000
2022-10-06,FTII,0
2022-10-06,GDST,100
2022-10-06,GGAAF,25500
2022-10-06,GLLI,0
2022-10-06,HAIAF,0
2022-10-06,IGTA,4200
2022-10-06,IMAQ,25800
2022-10-06,INTE,6900
2022-10-06,IRRX,2800
2022-10-06,IVCAF,0
2022-10-06,IVCBF,5000
2022-10-06,IXAQF,900
2022-10-06,JWSMF,71200
2022-10-06,KACLF,36700
2022-10-06,MAQC,7300
2022-10-06,MCAG,0
2022-10-06,MSSAF,1100
2022-10-06,NBST,5741
2022-10-06,PLAOF,50576
2022-10-06,PLMJF,0
2022-10-06,PMVC,3362
2022-10-06,PPYA,0
2022-10-06,PUCK,212100
2022-10-06,RENEF,35420
2022-10-06,RRACF,301
2022-10-06,SLAMF,805200
2022-10-06,SWAG,48200
2022-10-06,SWSS,15500
2022-10-06,TETEF,0
2022-10-06,TGAAF,0
2022-10-06,TLGYF,0
2022-10-06,USCTF,230
2022-10-06,WELNF,100
2022-10-06,WINV,0
2022-10-06,WTMA,0
2022-10-06,YOTA,0
2022-10-06,ZLSSF,4698
2022-10-07,ACIC,24100
2022-10-07,AEAE,100
2022-10-07,AIMTF,0
2022-10-07,ALSAF,13100
2022-10-07,AOGO,0
2022-10-07,APXIF,19515
2022-10-07,ASCBF,900
2022-10-07,ASPL,0
2022-10-07,ATEK,200
2022-10-07,AXAC,120
2022-10-07,BLUAF,0
2022-10-07,BYNO,0
2022-10-07,CBRRF,0
2022-10-07,CCTSF,0
2022-10-07,CDAQF,701
2022-10-07,CLRCF,0
2022-10-07,CNDA,0
2022-10-07,CNGL,0
2022-10-07,CRTAF,0
2022-10-07,CSLMF,0
2022-10-07,CSTAF,250
2022-10-07,DSAQ,0
2022-10-07,DUET,0
2022-10-07,EGRVF,0
2022-10-07,EMCGF,388145
2022-10-07,EMPW,2
2022-10-07,EVCO,100
2022-10-07,FTII,20000
2022-10-07,GDST,100
2022-10-07,GGAAF,10500
2022-10-07,GLLI,0
2022-10-07,HAIAF,5100
2022-10-07,IGTA,0
2022-10-07,IMAQ,16400
2022-10-07,INTE,0
2022-10-07,IRRX,20000
2022-10-07,IVCAF,0
2022-10-07,IVCBF,199900
2022-10-07,IXAQF,2100
2022-10-07,JWSMF,28400
2022-10-07,KACLF,52700
2022-10-07,MAQC,300
2022-10-07,MCAG,1200
2022-10-07,MSSAF,0
2022-10-07,NBST,3000
2022-10-07,PLAOF,0
2022-10-07,PLMJF,900
2022-10-07,PMVC,2200
2022-10-07,PPYA,0
2022-10-07,PUCK,100
2022-10-07,RENEF,9666
2022-10-07,RRACF,0
2022-10-07,SLAMF,300200
2022-10-07,SWAG,26700
2022-10-07,SWSS,0
2022-10-07,TETEF,0
2022-10-07,TGAAF,0
2022-10-07,TLGYF,13100
2022-10-07,USCTF,0
2022-10-07,WELNF,1000
2022-10-07,WINV,0
2022-10-07,WTMA,0
2022-10-07,YOTA,0
2022-10-07,ZLSSF,7889
2022-10-10,ACIC,73600
2022-10-10,AEAE,0
2022-10-10,AIMTF,0
2022-10-10,ALSAF,2500
2022-10-10,AOGO,167
2022-10-10,APXIF,0
2022-10-10,ASCBF,500
2022-10-10,ASPL,0
2022-10-10,ATEK,200
2022-10-10,AXAC,0
2022-10-10,BLUAF,0
2022-10-10,BYNO,0
2022-10-10,CBRRF,0
2022-10-10,CCTSF,0
2022-10-10,CDAQF,0
2022-10-10,CLRCF,2100
2022-10-10,CNDA,200
2022-10-10,CNGL,400000
2022-10-10,CRTAF,300
2022-10-10,CSLMF,0
2022-10-10,CSTAF,200
2022-10-10,DSAQ,0
2022-10-10,DUET,0
2022-10-10,EGRVF,0
2022-10-10,EMCGF,145102
2022-10-10,EMPW,2
2022-10-10,EVCO,100
2022-10-10,FTII,0
2022-10-10,GDST,0
2022-10-10,GGAAF,400
2022-10-10,GLLI,0
2022-10-10,HAIAF,31100
2022-10-10,IGTA,100
2022-10-10,IMAQ,3900
2022-10-10,INTE,0
2022-10-10,IRRX,300
2022-10-10,IVCAF,100
2022-10-10,IVCBF,5000
2022-10-10,IXAQF,0
2022-10-10,JWSMF,9800
2022-10-10,KACLF,0
2022-10-10,MAQC,12000
2022-10-10,MCAG,0
2022-10-10,MSSAF,500
2022-10-10,NBST,1462
2022-10-10,PLAOF,154951
2022-10-10,PLMJF,0
2022-10-10,PMVC,1100
2022-10-10,PPYA,1600
2022-10-10,PUCK,23200
2022-10-10,RENEF,202
2022-10-10,RRACF,1273934
2022-10-10,SLAMF,14600
2022-10-10,SWAG,63500
2022-10-10,SWSS,0
2022-10-10,TETEF,0
2022-10-10,TGAAF,0
2022-10-10,TLGYF,0
2022-10-10,USCTF,0
2022-10-10,WELNF,2800
2022-10-10,WINV,0
2022-10-10,WTMA,3600
2022-10-10,YOTA,0
2022-10-10,ZLSSF,11300
2022-10-11,ACIC,54700
2022-10-11,AEAE,56100
2022-10-11,AIMTF,0
2022-10-11,ALSAF,29800
2022-10-11,AOGO,5415
2022-10-11,APXIF,1700
2022-10-11,ASCBF,100
2022-10-11,ASPL,460
2022-10-11,ATEK,1400
2022-10-11,AXAC,6300
2022-10-11,BLUAF,667367
2022-10-11,BYNO,1000
2022-10-11,CBRRF,200
2022-10-11,CCTSF,319000
2022-10-11,CDAQF,5340
2022-10-11,CLRCF,0
2022-10-11,CNDA,0
2022-10-11,CNGL,3500
2022-10-11,CRTAF,0
2022-10-11,CSLMF,0
2022-10-11,CSTAF,104
2022-10-11,DSAQ,615
2022-10-11,DUET,400
2022-10-11,EGRVF,0
2022-10-11,EMCGF,0
2022-10-11,EMPW,2
2022-10-11,EVCO,200
2022-10-11,FTII,0
2022-10-11,GDST,0
2022-10-11,GGAAF,0
2022-10-11,GLLI,0
2022-10-11,HAIAF,2000
2022-10-11,IGTA,0
2022-10-11,IMAQ,17900
2022-10-11,INTE,0
2022-10-11,IRRX,63300
2022-10-11,IVCAF,0
2022-10-11,IVCBF,383300
2022-10-11,IXAQF,0
2022-10-11,JWSMF,782600
2022-10-11,KACLF,23000
2022-10-11,MAQC,14700
2022-10-11,MCAG,300
2022-10-11,MSSAF,300
2022-10-11,NBST,23067
2022-10-11,PLAOF,108403
2022-10-11,PLMJF,0
2022-10-11,PMVC,1800
2022-10-11,PPYA,500
2022-10-11,PUCK,0
2022-10-11,RENEF,0
2022-10-11,RRACF,0
2022-10-11,SLAMF,40800
2022-10-11,SWAG,63400
2022-10-11,SWSS,4500
2022-10-11,TETEF,100
2022-10-11,TGAAF,5800
2022-10-11,TLGYF,5000
2022-10-11,USCTF,0
2022-10-11,WELNF,100
2022-10-11,WINV,0
2022-10-11,WTMA,0
2022-10-11,YOTA,0
2022-10-11,ZLSSF,901
2022-10-12,ACIC,49700
2022-10-12,AEAE,0
2022-10-12,AIMTF,0
2022-10-12,ALSAF,70000
2022-10-12,AOGO,0
2022-10-12,APXIF,14829
2022-10-12,ASCBF,100
2022-10-12,ASPL,0
2022-10-12,ATEK,29100
2022-10-12,AXAC,0
2022-10-12,BLUAF,0
2022-10-12,BYNO,1200
2022-10-12,CBRRF,7300
2022-10-12,CCTSF,0
2022-10-12,CDAQF,0
2022-10-12,CLRCF,0
2022-10-12,CNDA,1000
2022-10-12,CNGL,1700
2022-10-12,CRTAF,1100
2022-10-12,CSLMF,0
2022-10-12,CSTAF,1000
2022-10-12,DSAQ,552
2022-10-12,DUET,0
2022-10-12,EGRVF,0
2022-10-12,EMCGF,2000
2022-10-12,EMPW,2
2022-10-12,EVCO,7100
2022-10-12,FTII,0
2022-10-12,GDST,0
2022-10-12,GGAAF,1000
2022-10-12,GLLI,0
2022-10-12,HAIAF,200100
2022-10-12,IGTA,0
2022-10-12,IMAQ,20500
2022-10-12,INTE,2100
2022-10-12,IRRX,26700
2022-10-12,IVCAF,0
2022-10-12,IVCBF,900
2022-10-12,IXAQF,0
2022-10-12,JWSMF,2500
2022-10-12,KACLF,0
2022-10-12,MAQC,100
2022-10-12,MCAG,100
2022-10-12,MSSAF,37900
2022-10-12,NBST,5620
2022-10-12,PLAOF,33291
2022-10-12,PLMJF,20100
2022-10-12,PMVC,2200
2022-10-12,PPYA,34600
2022-10-12,PUCK,7100
2022-10-12,RENEF,1281
2022-10-12,RRACF,0
2022-10-12,SLAMF,100
2022-10-12,SWAG,48400
2022-10-12,SWSS,0
2022-10-12,TETEF,100
2022-10-12,TGAAF,100
2022-10-12,TLGYF,100
2022-10-12,USCTF,0
2022-10-12,WELNF,0
2022-10-12,WINV,120673
2022-10-12,WTMA,300
2022-10-12,YOTA,0
2022-10-12,ZLSSF,0
2022-10-13,ACIC,77400
2022-10-13,AEAE,100
2022-10-13,AIMTF,0
2022-10-13,ALSAF,500
2022-10-13,AOGO,0
2022-10-13,APXIF,52041
2022-10-13,ASCBF,100
2022-10-13,ASPL,0
2022-10-13,ATEK,12700
2022-10-13,AXAC,67791
2022-10-13,BLUAF,130
2022-10-13,BYNO,0
2022-10-13,CBRRF,0
2022-10-13,CCTSF,100
2022-10-13,CDAQF,4240
2022-10-13,CLRCF,0
2022-10-13,CNDA,0
2022-10-13,CNGL,400
2022-10-13,CRTAF,12600
2022-10-13,CSLMF,117
2022-10-13,CSTAF,100
2022-10-13,DSAQ,0
2022-10-13,DUET,32701
2022-10-13,EGRVF,1204
2022-10-13,EMCGF,230000
2022-10-13,EMPW,2
2022-10-13,EVCO,0
2022-10-13,FTII,1100
2022-10-13,GDST,0
2022-10-13,GGAAF,1200
2022-10-13,GLLI,0
2022-10-13,HAIAF,4100
2022-10-13,IGTA,0
2022-10-13,IMAQ,5000
2022-10-13,INTE,3500
2022-10-13,IRRX,77300
2022-10-13,IVCAF,0
2022-10-13,IVCBF,21300
2022-10-13,IXAQF,0
2022-10-13,JWSMF,530800
2022-10-13,KACLF,5300
2022-10-13,MAQC,16700
2022-10-13,MCAG,300
2022-10-13,MSSAF,0
2022-10-13,NBST,135932
2022-10-13,PLAOF,0
2022-10-13,PLMJF,338300
2022-10-13,PMVC,399
2022-10-13,PPYA,0
2022-10-13,PUCK,18800
2022-10-13,RENEF,9001
2022-10-13,RRACF,295
2022-10-13,SLAMF,0
2022-10-13,SWAG,39200
2022-10-13,SWSS,100
2022-10-13,TETEF,0
2022-10-13,TGAAF,100
2022-10-13,TLGYF,200
2022-10-13,USCTF,0
2022-10-13,WELNF,1000
2022-10-13,WINV,7257
2022-10-13,WTMA,400
2022-10-13,YOTA,0
2022-10-13,ZLSSF,6910
2022-10-14,ACIC,79000
2022-10-14,AEAE,0
2022-10-14,AIMTF,0
2022-10-14,ALSAF,3400
2022-10-14,AOGO,0
2022-10-14,APXIF,2002
2022-10-14,ASCBF,200
2022-10-14,ASPL,0
2022-10-14,ATEK,115000
2022-10-14,AXAC,50000
2022-10-14,BLUAF,158600
2022-10-14,BYNO,0
2022-10-14,CBRRF,0
2022-10-14,CCTSF,200
2022-10-14,CDAQF,1362
2022-10-14,CLRCF,0
2022-10-14,CNDA,0
2022-10-14,CNGL,400
2022-10-14,CRTAF,2700
2022-10-14,CSLMF,100
2022-10-14,CSTAF,2906
2022-10-14,DSAQ,0
2022-10-14,DUET,0
2022-10-14,EGRVF,125
2022-10-14,EMCGF,220
2022-10-14,EMPW,2
2022-10-14,EVCO,1600
2022-10-14,FTII,100
2022-10-14,GDST,2700
2022-10-14,GGAAF,0
2022-10-14,GLLI,5352
2022-10-14,HAIAF,0
2022-10-14,IGTA,0
2022-10-14,IMAQ,5100
2022-10-14,INTE,0
2022-10-14,IRRX,0
2022-10-14,IVCAF,0
2022-10-14,IVCBF,380100
2022-10-14,IXAQF,100
2022-10-14,JWSMF,8600
2022-10-14,KACLF,6100
2022-10-14,MAQC,1300
2022-10-14,MCAG,100
2022-10-14,MSSAF,5200
2022-10-14,NBST,0
2022-10-14,PLAOF,0
2022-10-14,PLMJF,534000
2022-10-14,PMVC,0
2022-10-14,PPYA,200
2022-10-14,PUCK,21000
2022-10-14,RENEF,2485
2022-10-14,RRACF,0
2022-10-14,SLAMF,36200
2022-10-14,SWAG,37200
2022-10-14,SWSS,47600
2022-10-14,TETEF,188326
2022-10-14,TGAAF,100
2022-10-14,TLGYF,100
2022-10-14,USCTF,245
2022-10-14,WELNF,100100
2022-10-14,WINV,0
2022-10-14,WTMA,0
2022-10-14,YOTA,15800
2022-10-14,ZLSSF,0
2022-10-17,ACIC,41600
2022-10-17,AEAE,700
2022-10-17,AIMTF,0
2022-10-17,ALSAF,16100
2022-10-17,AOGO,312
2022-10-17,APXIF,0
2022-10-17,ASCBF,131800
2022-10-17,ASPL,0
2022-10-17,ATEK,292900
2022-10-17,AXAC,173024
2022-10-17,BLUAF,300
2022-10-17,BYNO,0
2022-10-17,CBRRF,201600
2022-10-17,CCTSF,600
2022-10-17,CDAQF,77179
2022-10-17,CLRCF,25000
2022-10-17,CNDA,400
2022-10-17,CNGL,0
2022-10-17,CRTAF,3000
2022-10-17,CSLMF,567
2022-10-17,CSTAF,225462
2022-10-17,DSAQ,0
2022-10-17,DUET,3102
2022-10-17,EGRVF,101
2022-10-17,EMCGF,0
2022-10-17,EMPW,2
2022-10-17,EVCO,0
2022-10-17,FTII,5100
2022-10-17,GDST,1400
2022-10-17,GGAAF,0
2022-10-17,GLLI,0
2022-10-17,HAIAF,693400
2022-10-17,IGTA,200
2022-10-17,IMAQ,51200
2022-10-17,INTE,200
2022-10-17,IRRX,0
2022-10-17,IVCAF,700000
2022-10-17,IVCBF,1400
2022-10-17,IXAQF,900
2022-10-17,JWSMF,1900
2022-10-17,KACLF,200
2022-10-17,MAQC,4900
2022-10-17,MCAG,3300
2022-10-17,MSSAF,200
2022-10-17,NBST,0
2022-10-17,PLAOF,402
2022-10-17,PLMJF,0
2022-10-17,PMVC,0
2022-10-17,PPYA,0
2022-10-17,PUCK,30300
2022-10-17,RENEF,10025
2022-10-17,RRACF,76501
2022-10-17,SLAMF,600500
2022-10-17,SWAG,17000
2022-10-17,SWSS,0
2022-10-17,TETEF,518876
2022-10-17,TGAAF,411200
2022-10-17,TLGYF,90000
2022-10-17,USCTF,80
2022-10-17,WELNF,800
2022-10-17,WINV,0
2022-10-17,WTMA,0
2022-10-17,YOTA,350000
2022-10-17,ZLSSF,507890
2022-10-18,ACIC,61300
2022-10-18,AEAE,15800
2022-10-18,AIMTF,0
2022-10-18,ALSAF,0
2022-10-18,AOGO,9717
2022-10-18,APXIF,17950
2022-10-18,ASCBF,300
2022-10-18,ASPL,0
2022-10-18,ATEK,8800
2022-10-18,AXAC,106702
2022-10-18,BLUAF,101
2022-10-18,BYNO,400
2022-10-18,CBRRF,113900
2022-10-18,CCTSF,65100
2022-10-18,CDAQF,300948
2022-10-18,CLRCF,0
2022-10-18,CNDA,1400
2022-10-18,CNGL,0
2022-10-18,CRTAF,3100
2022-10-18,CSLMF,267
2022-10-18,CSTAF,152
2022-10-18,DSAQ,170030
2022-10-18,DUET,2015
2022-10-18,EGRVF,0
2022-10-18,EMCGF,0
2022-10-18,EMPW,2
2022-10-18,EVCO,6300
2022-10-18,FTII,600
2022-10-18,GDST,0
2022-10-18,GGAAF,3500
2022-10-18,GLLI,0
2022-10-18,HAIAF,3700
2022-10-18,IGTA,200
2022-10-18,IMAQ,9300
2022-10-18,INTE,200
2022-10-18,IRRX,54100
2022-10-18,IVCAF,0
2022-10-18,IVCBF,0
2022-10-18,IXAQF,6400
2022-10-18,JWSMF,3100
2022-10-18,KACLF,200
2022-10-18,MAQC,0
2022-10-18,MCAG,0
2022-10-18,MSSAF,200
2022-10-18,NBST,6434
2022-10-18,PLAOF,1418
2022-10-18,PLMJF,53100
2022-10-18,PMVC,1801
2022-10-18,PPYA,75200
2022-10-18,PUCK,100
2022-10-18,RENEF,0
2022-10-18,RRACF,381716
2022-10-18,SLAMF,168700
2022-10-18,SWAG,66500
2022-10-18,SWSS,0
2022-10-18,TETEF,0
2022-10-18,TGAAF,8200
2022-10-18,TLGYF,0
2022-10-18,USCTF,0
2022-10-18,WELNF,700
2022-10-18,WINV,100
2022-10-18,WTMA,0
2022-10-18,YOTA,0
2022-10-18,ZLSSF,3887
2022-10-19,ACIC,34200
2022-10-19,AEAE,1600
2022-10-19,AIMTF,0
2022-10-19,ALSAF,11400
2022-10-19,AOGO,317
2022-10-19,APXIF,2054
2022-10-19,AQUC,104392
2022-10-19,ASCBF,0
2022-10-19,ASPL,0
2022-10-19,ATEK,101600
2022-10-19,AXAC,8380
2022-10-19,BLUAF,65000
2022-10-19,BYNO,0
2022-10-19,CBRRF,130200
2022-10-19,CCTSF,88600
2022-10-19,CDAQF,59962
2022-10-19,CLRCF,0
2022-10-19,CNDA,900
2022-10-19,CNGL,7800
2022-10-19,CRTAF,0
2022-10-19,CSLMF,100
2022-10-19,CSTAF,146500
2022-10-19,DSAQ,400
2022-10-19,DUET,0
2022-10-19,EGRVF,3352
2022-10-19,EMCGF,0
2022-10-19,EMPW,2
2022-10-19,EVCO,15200
2022-10-19,FTII,0
2022-10-19,GDST,0
2022-10-19,GGAAF,4600
2022-10-19,GLLI,600
2022-10-19,HAIAF,3900
2022-10-19,IGTA,0
2022-10-19,IMAQ,7600
2022-10-19,INTE,3500
2022-10-19,IRRX,32900
2022-10-19,IVCAF,0
2022-10-19,IVCBF,20100
2022-10-19,IXAQF,150000
2022-10-19,JWSMF,4400
2022-10-19,KACLF,22200
2022-10-19,MAQC,284800
2022-10-19,MCAG,1200
2022-10-19,MSSAF,0
2022-10-19,NBST,3581
2022-10-19,PLAOF,400
2022-10-19,PLMJF,2500
2022-10-19,PMVC,656
2022-10-19,PPYA,0
2022-10-19,PUCK,248300
2022-10-19,RENEF,2805
2022-10-19,RRACF,25700
2022-10-19,SLAMF,106400
2022-10-19,SWAG,24900
2022-10-19,SWSS,2100
2022-10-19,TETEF,77593
2022-10-19,TGAAF,4400
2022-10-19,TLGYF,200200
2022-10-19,USCTF,71
2022-10-19,WELNF,156500
2022-10-19,WINV,0
2022-10-19,WTMA,15000
2022-10-19,YOTA,800
2022-10-19,ZLSSF,220
2022-10-20,ACIC,111900
2022-10-20,AEAE,0
2022-10-20,AIMTF,100000
2022-10-20,ALSAF,0
2022-10-20,AOGO,1796
2022-10-20,APXIF,0
