date,ticker,action
2021-01-23,LOKB,Est. Split
2021-01-23,RSVA,Est. Split
2021-01-24,FPAC,Est. Split
2021-01-24,HTPA,Est. Split
2021-01-24,SPFR,Est. Split
2021-01-25,BIOT,Priced SPAC IPO
2021-01-25,BTNB,Priced SPAC IPO
2021-01-25,FTCV,Est. Split
2021-01-25,LMAO,Priced SPAC IPO
2021-01-25,NSTB,Priced SPAC IPO
2021-01-25,PTIC,Est. Split
2021-01-25,SSAA,Priced SPAC IPO
2021-01-26,CAHC,Priced SPAC IPO
2021-01-26,CLIM,Priced SPAC IPO
2021-01-26,CSTAF,Priced SPAC IPO
2021-01-26,DHHC,Priced SPAC IPO
2021-01-26,DNZ,Priced SPAC IPO
2021-01-26,FSSI,Priced SPAC IPO
2021-01-26,HCAQ,Priced SPAC IPO
2021-01-26,HCII,Priced SPAC IPO
2021-01-27,IGNY,Priced SPAC IPO
2021-01-27,ITHX,Priced SPAC IPO
2021-01-27,TLGA,Priced SPAC IPO
2021-01-28,BCAC,Priced SPAC IPO
2021-01-28,BLUAF,Priced SPAC IPO
2021-01-28,CFV,Priced SPAC IPO
2021-01-28,CLRM,Priced SPAC IPO
2021-01-28,CND,Est. Split
2021-01-28,MIT,Priced SPAC IPO
2021-01-28,RAAC,Est. Split
2021-01-28,ZWRK,Priced SPAC IPO
2021-01-29,DDMX,Est. Split
2021-01-29,EQHA,Priced SPAC IPO
2021-01-29,GCAC,Priced SPAC IPO
2021-01-29,MUDS,Est. Split
2021-01-29,NEBC,Est. Split
2021-01-30,ALTU,Est. Split
2021-01-30,CTAQ,Est. Split
2021-01-30,FLAC,Est. Split
2021-01-30,HMCO,Est. Split
2021-01-30,RMGB,Est. Split
2021-01-31,CBAH,Est. Split
2021-01-31,DWIN,Est. Split
2021-01-31,EDTX,Est. Split
2021-01-31,GHVI,Est. Split
2021-01-31,GLAQ,Est. Split
2021-01-31,MOTV,Est. Split
2021-01-31,PCPC,Est. Split
2021-01-31,ROCC,Est. Split
2021-01-31,SNRH,Est. Split
