date,ticker,volume
2023-09-14,ATMV,117
2023-09-14,AXAC,0
2023-09-14,BLUAF,7557
2023-09-14,BOWN,0
2023-09-14,BYNO,3958
2023-09-14,CSTAF,0
2023-09-14,DMYY,53846
2023-09-14,DSAQ,0
2023-09-14,DUET,100
2023-09-14,ESHA,155090
2023-09-14,EVCO,28987
2023-09-14,FORL,4
2023-09-14,FTII,4
2023-09-14,GDST,25594
2023-09-14,GGAAF,736
2023-09-14,GLLI,101
2023-09-14,HSPOF,53311
2023-09-14,IGTA,201
2023-09-14,IMAQ,811
2023-09-14,INTE,8975
2023-09-14,IRRX,152752
2023-09-14,IXAQF,200
2023-09-14,MAQC,7
2023-09-14,MCAG,0
2023-09-14,NBST,113
2023-09-14,NETD,34
2023-09-14,OAKU,29805
2023-09-14,PPYA,0
2023-09-14,PUCK,10
2023-09-14,SLAMF,7284
2023-09-14,SPAQ,3
2023-09-14,SWAG,7668
2023-09-14,SWSS,0
2023-09-14,TBMC,0
2023-09-14,USCTF,100
2023-09-14,WINV,0
2023-09-14,WTMA,1964
2023-09-14,YOTA,19
2023-09-14,ZLSSF,162
2023-09-15,ACIC,370786
2023-09-15,AEAE,183
2023-09-15,ALCY,12815
2023-09-15,AOGO,11950
2023-09-15,ASCBF,3
2023-09-15,ASPL,1331730
2023-09-15,ATEK,8385
2023-09-15,ATMC,38543
2023-09-15,ATMV,0
2023-09-15,AXAC,0
2023-09-15,BLUAF,1
2023-09-15,BOWN,8841
2023-09-15,BYNO,4870
2023-09-15,CSTAF,3
2023-09-15,DMYY,47292
2023-09-15,DSAQ,0
2023-09-15,DUET,12533
2023-09-15,ESHA,9794
2023-09-15,EVCO,18934
2023-09-15,FORL,84
2023-09-15,FTII,29065
2023-09-15,GDST,1532925
2023-09-15,GGAAF,121
2023-09-15,GLLI,0
2023-09-15,HSPOF,160597
2023-09-15,HYAC,456425
2023-09-15,IGTA,122
2023-09-15,IMAQ,1003
2023-09-15,INTE,10549
2023-09-15,IRRX,1
2023-09-15,IXAQF,104
2023-09-15,KVAC,252350
2023-09-15,MAQC,5513
2023-09-15,MCAG,0
2023-09-15,NBST,12
2023-09-15,NETD,1065924
2023-09-15,OAKU,135050
2023-09-15,PPYA,0
2023-09-15,PUCK,0
2023-09-15,SLAMF,1417
2023-09-15,SPAQ,253
2023-09-15,SWAG,28737
2023-09-15,SWSS,4
2023-09-15,TBMC,1311
2023-09-15,USCTF,26240
2023-09-15,WINV,543474
2023-09-15,WTMA,2501
2023-09-15,YOTA,2479
2023-09-15,ZLSSF,125
2023-09-18,ACIC,222448
2023-09-18,AEAE,200
2023-09-18,ALCY,2911
2023-09-18,AOGO,3858
2023-09-18,ASCBF,0
2023-09-18,ASPL,966420
2023-09-18,ATEK,1323
2023-09-18,ATMC,7506
2023-09-18,ATMV,516
2023-09-18,AXAC,0
2023-09-18,BLUAF,50
2023-09-18,BOWN,703
2023-09-18,BYNO,2307
2023-09-18,CSTAF,104
2023-09-18,DMYY,0
2023-09-18,DSAQ,50
2023-09-18,DUET,0
2023-09-18,ESHA,4098
2023-09-18,EVCO,1241
2023-09-18,FORL,5151
2023-09-18,FTII,2
2023-09-18,GDST,269947
2023-09-18,GGAAF,1277
2023-09-18,GLLI,0
2023-09-18,HSPOF,138432
2023-09-18,HYAC,244127
2023-09-18,IGTA,319
2023-09-18,IMAQ,5538
2023-09-18,INTE,12046
2023-09-18,IRRX,0
2023-09-18,IXAQF,4723
2023-09-18,KVAC,514229
2023-09-18,MAQC,2220
2023-09-18,MCAG,8180
2023-09-18,NBST,568
2023-09-18,NETD,150202
2023-09-18,OAKU,751
2023-09-18,PPYA,13
2023-09-18,PUCK,179
2023-09-18,SLAMF,2550
2023-09-18,SPAQ,33
2023-09-18,SWAG,5783
2023-09-18,SWSS,0
2023-09-18,TBMC,0
2023-09-18,USCTF,106
2023-09-18,WINV,454
2023-09-18,WTMA,2
2023-09-18,YOTA,127
2023-09-18,ZLSSF,101
2023-09-19,ACIC,173902
2023-09-19,AEAE,7100
2023-09-19,ALCY,0
2023-09-19,AOGO,5571
2023-09-19,ASCBF,2
2023-09-19,ASPL,409559
2023-09-19,ATEK,8444
2023-09-19,ATMC,502
2023-09-19,ATMV,96
2023-09-19,AXAC,0
2023-09-19,BLUAF,307
2023-09-19,BOWN,20959
2023-09-19,BYNO,191
2023-09-19,CSTAF,105
2023-09-19,DMYY,21212
2023-09-19,DSAQ,0
2023-09-19,DUET,3407
2023-09-19,ESHA,2892
2023-09-19,EVCO,101
2023-09-19,FORL,4
2023-09-19,FTII,652
2023-09-19,GDST,191371
2023-09-19,GGAAF,2100
2023-09-19,GLLI,0
2023-09-19,HSPOF,85961
2023-09-19,HYAC,886736
2023-09-19,IGTA,113
2023-09-19,IMAQ,6803
2023-09-19,INTE,4681
2023-09-19,IRRX,11
2023-09-19,IXAQF,31
2023-09-19,KVAC,26404
2023-09-19,MAQC,2150
2023-09-19,MCAG,10
2023-09-19,NBST,9845
2023-09-19,NETD,29461
2023-09-19,OAKU,79595
2023-09-19,PPYA,1
2023-09-19,PUCK,200
2023-09-19,SLAMF,37417
2023-09-19,SPAQ,10
2023-09-19,SWAG,4103
2023-09-19,SWSS,185
2023-09-19,TBMC,19450
2023-09-19,USCTF,1
2023-09-19,WINV,785
2023-09-19,WTMA,2526
2023-09-19,YOTA,6410
2023-09-19,ZLSSF,105
2023-09-20,ACIC,286008
2023-09-20,AEAE,802
2023-09-20,ALCY,84318
2023-09-20,AOGO,2095
2023-09-20,ASCBF,3
2023-09-20,ASPL,514327
2023-09-20,ATEK,2535
2023-09-20,ATMC,7
2023-09-20,ATMV,0
2023-09-20,AXAC,0
2023-09-20,BLUAF,1870
2023-09-20,BOWN,100
2023-09-20,BYNO,120
2023-09-20,CSTAF,1
2023-09-20,DMYY,12000
2023-09-20,DSAQ,410
2023-09-20,DUET,1000
2023-09-20,ESHA,20875
2023-09-20,EVCO,2004
2023-09-20,FORL,4190
2023-09-20,FTII,667
2023-09-20,GDST,11062
2023-09-20,GGAAF,12
2023-09-20,GLLI,101
2023-09-20,HSPOF,1209858
2023-09-20,HYAC,22138
2023-09-20,IGTA,313
2023-09-20,IMAQ,3603
2023-09-20,INTE,1477
2023-09-20,IRRX,200
2023-09-20,IXAQF,116
2023-09-20,KVAC,171031
2023-09-20,MAQC,2937
2023-09-20,MCAG,0
2023-09-20,NBST,115
2023-09-20,NETD,140971
2023-09-20,OAKU,201
2023-09-20,PPYA,1
2023-09-20,PUCK,10
2023-09-20,SLAMF,509848
2023-09-20,SPAQ,3
2023-09-20,SWAG,19942
2023-09-20,SWSS,92
2023-09-20,TBMC,4707
2023-09-20,USCTF,2871
2023-09-20,WINV,751
2023-09-20,WTMA,3942
2023-09-20,YOTA,7746
2023-09-20,ZLSSF,115
2023-09-21,ACIC,234401
2023-09-21,AEAE,791
2023-09-21,ALCY,5200
2023-09-21,AOGO,4
2023-09-21,ASCBF,2273
2023-09-21,ASPL,460636
2023-09-21,ATEK,30
2023-09-21,ATMC,2
2023-09-21,ATMV,150940
2023-09-21,AXAC,0
2023-09-21,BLUAF,580
2023-09-21,BOWN,63431
2023-09-21,BYNO,80
2023-09-21,CSTAF,5
2023-09-21,DMYY,166259
2023-09-21,DSAQ,0
2023-09-21,DUET,1829
2023-09-21,ESHA,0
2023-09-21,EVCO,13159
2023-09-21,FORL,11
2023-09-21,FTII,4
2023-09-21,GDST,3833
2023-09-21,GGAAF,60
2023-09-21,GLLI,8
2023-09-21,HSPOF,219751
2023-09-21,HYAC,175784
2023-09-21,IGTA,67467
2023-09-21,IMAQ,7806
2023-09-21,INTE,204
2023-09-21,IRRX,162
2023-09-21,IXAQF,157
2023-09-21,KVAC,28338
2023-09-21,MAQC,1480
2023-09-21,MCAG,6251
2023-09-21,NBST,2
2023-09-21,NETD,265165
2023-09-21,OAKU,1619
2023-09-21,PPYA,1
2023-09-21,PUCK,0
2023-09-21,SLAMF,5542
2023-09-21,SPAQ,4
2023-09-21,SWAG,21019
2023-09-21,SWSS,566
2023-09-21,TBMC,10000
2023-09-21,USCTF,2000
2023-09-21,WINV,0
2023-09-21,WTMA,13210
2023-09-21,YOTA,1089
2023-09-21,ZLSSF,15
2023-09-22,ACIC,163182
2023-09-22,AEAE,154
2023-09-22,ALCY,21101
2023-09-22,AOGO,5
2023-09-22,ASCBF,0
2023-09-22,ASPL,625197
2023-09-22,ATEK,12
2023-09-22,ATMC,2
2023-09-22,ATMV,0
2023-09-22,AXAC,0
2023-09-22,BLUAF,68018
2023-09-22,BOWN,1600
2023-09-22,BYNO,140
2023-09-22,CSTAF,1
2023-09-22,DMYY,17
2023-09-22,DSAQ,0
2023-09-22,DUET,321382
2023-09-22,ESHA,8684
2023-09-22,EVCO,3144
2023-09-22,FORL,962
2023-09-22,FTII,3
2023-09-22,GDST,3666
2023-09-22,GGAAF,441
2023-09-22,GLLI,6319
2023-09-22,HSPOF,26497
2023-09-22,HYAC,66888
2023-09-22,IGTA,214
2023-09-22,IMAQ,605
2023-09-22,INTE,196837
2023-09-22,IRRX,0
2023-09-22,IXAQF,2
2023-09-22,KVAC,142064
2023-09-22,MAQC,3
2023-09-22,MCAG,0
2023-09-22,NBST,109
2023-09-22,NETD,100
2023-09-22,OAKU,113
2023-09-22,PPYA,0
2023-09-22,PUCK,0
2023-09-22,SLAMF,0
2023-09-22,SPAQ,3
2023-09-22,SWAG,5390
2023-09-22,SWSS,120
2023-09-22,TBMC,12196
2023-09-22,USCTF,0
2023-09-22,WINV,178
2023-09-22,WTMA,5150
2023-09-22,YOTA,10614
2023-09-22,ZLSSF,29
2023-09-25,ACIC,2403632
2023-09-25,AEAE,1
2023-09-25,ALCY,1942
2023-09-25,AOGO,770
2023-09-25,ASCBF,2
2023-09-25,ASPL,319807
2023-09-25,ATEK,1362
2023-09-25,ATMC,3
2023-09-25,ATMV,0
2023-09-25,AXAC,0
2023-09-25,BLUAF,264
2023-09-25,BOWN,1000
2023-09-25,BYNO,317
2023-09-25,CSTAF,100
2023-09-25,DMYY,5018
2023-09-25,DSAQ,0
2023-09-25,DUET,20
2023-09-25,ESHA,35811
2023-09-25,EVCO,2174
2023-09-25,FORL,1113
2023-09-25,FTII,6209
2023-09-25,GDST,2620
2023-09-25,GGAAF,55
2023-09-25,GLLI,1
2023-09-25,HSPOF,6705
2023-09-25,HYAC,125068
2023-09-25,IGTA,11788
2023-09-25,IMAQ,1247
2023-09-25,INTE,71671
2023-09-25,IRRX,0
2023-09-25,IXAQF,3
2023-09-25,KVAC,4001
2023-09-25,MAQC,686
2023-09-25,MCAG,0
2023-09-25,NBST,2034
2023-09-25,NETD,976
2023-09-25,OAKU,952
2023-09-25,PPYA,0
2023-09-25,PUCK,60
2023-09-25,SLAMF,106
2023-09-25,SPAQ,4
2023-09-25,SWAG,6589
2023-09-25,SWSS,0
2023-09-25,TBMC,76439
2023-09-25,USCTF,0
2023-09-25,WINV,11
2023-09-25,WTMA,121
2023-09-25,YOTA,313
2023-09-25,ZLSSF,483
2023-09-26,ACIC,649453
2023-09-26,AEAE,0
2023-09-26,ALCY,2600
2023-09-26,AOGO,1201
2023-09-26,ASCBF,0
2023-09-26,ASPL,559775
2023-09-26,ATEK,106
2023-09-26,ATMC,3446
2023-09-26,ATMV,0
2023-09-26,AXAC,0
2023-09-26,BLUAF,0
2023-09-26,BOWN,0
2023-09-26,BYNO,0
2023-09-26,CSTAF,37
2023-09-26,DMYY,4000
2023-09-26,DSAQ,0
2023-09-26,DUET,1070
2023-09-26,ESHA,107
2023-09-26,EVCO,334210
2023-09-26,FORL,103
2023-09-26,FTII,0
2023-09-26,GDST,4
2023-09-26,GGAAF,168
2023-09-26,GLLI,0
2023-09-26,HSPOF,4277
2023-09-26,HYAC,36035
2023-09-26,IGTA,7015
2023-09-26,IMAQ,4781
2023-09-26,INTE,66252
2023-09-26,IRRX,11
2023-09-26,IXAQF,103
2023-09-26,KVAC,1111058
2023-09-26,MAQC,6
2023-09-26,MCAG,210
2023-09-26,NBST,100
2023-09-26,NETD,0
2023-09-26,OAKU,812
2023-09-26,PPYA,0
2023-09-26,PUCK,27
2023-09-26,SLAMF,6
2023-09-26,SPAQ,68
2023-09-26,SWAG,35565
2023-09-26,SWSS,346
2023-09-26,TBMC,100
2023-09-26,USCTF,18204
2023-09-26,WINV,1
2023-09-26,WTMA,1838348
2023-09-26,YOTA,91
2023-09-26,ZLSSF,446
2023-09-27,ACIC,687884
2023-09-27,AEAE,156
2023-09-27,ALCY,253380
2023-09-27,AOGO,1274
2023-09-27,ASCBF,6
2023-09-27,ASPL,1166606
2023-09-27,ATEK,1545
2023-09-27,ATMC,50
2023-09-27,ATMV,0
2023-09-27,AXAC,0
2023-09-27,BLUAF,781
2023-09-27,BOWN,4733
2023-09-27,BYNO,2622
2023-09-27,CSTAF,3
2023-09-27,DMYY,20102
2023-09-27,DSAQ,0
2023-09-27,DUET,455
2023-09-27,ESHA,93
2023-09-27,EVCO,51
2023-09-27,FORL,350
2023-09-27,FTII,1
2023-09-27,GDST,566
2023-09-27,GGAAF,9
2023-09-27,GLLI,2091
2023-09-27,HSPOF,12083
2023-09-27,HYAC,0
2023-09-27,IGTA,134096
2023-09-27,IMAQ,4255
2023-09-27,INTE,46009
2023-09-27,IRRX,0
2023-09-27,IXAQF,103
2023-09-27,KVAC,108778
2023-09-27,MAQC,1191
2023-09-27,MCAG,131
2023-09-27,NBST,93
2023-09-27,NETD,35724
2023-09-27,OAKU,663
2023-09-27,PPYA,0
2023-09-27,PUCK,215
2023-09-27,SLAMF,9564
2023-09-27,SPAQ,3
2023-09-27,SWAG,12107
2023-09-27,SWSS,4579
2023-09-27,TBMC,5330
2023-09-27,USCTF,3701
2023-09-27,WINV,5814
2023-09-27,WTMA,93801
2023-09-27,YOTA,21
2023-09-27,ZLSSF,5
2023-09-28,ACIC,2429654
2023-09-28,AEAE,86
2023-09-28,ALCY,37888
2023-09-28,AOGO,682
2023-09-28,ASCBF,0
2023-09-28,ASPL,349648
2023-09-28,ATEK,149
2023-09-28,ATMC,1
2023-09-28,ATMV,1750
2023-09-28,AXAC,0
2023-09-28,BLUAF,439
2023-09-28,BOWN,98
2023-09-28,BYNO,26701
2023-09-28,CSTAF,1
2023-09-28,DMYY,139850
2023-09-28,DSAQ,0
2023-09-28,DUET,0
2023-09-28,ESHA,159
2023-09-28,EVCO,189
2023-09-28,FORL,2
2023-09-28,FTII,373
2023-09-28,GDST,209
2023-09-28,GGAAF,57
2023-09-28,GLLI,172042
2023-09-28,HSPOF,37501
2023-09-28,HYAC,9704
2023-09-28,IGTA,5096
2023-09-28,IMAQ,729
2023-09-28,INTE,56928
2023-09-28,IRRX,5
2023-09-28,IXAQF,107
2023-09-28,KVAC,332139
2023-09-28,MAQC,2200
2023-09-28,MCAG,200
2023-09-28,NBST,230
2023-09-28,NETD,0
2023-09-28,OAKU,11
2023-09-28,PPYA,0
2023-09-28,PUCK,101
2023-09-28,SLAMF,15034
2023-09-28,SPAQ,3
2023-09-28,SWAG,23273
2023-09-28,SWSS,2809
2023-09-28,TBMC,2220
2023-09-28,USCTF,0
2023-09-28,WINV,0
2023-09-28,WTMA,26573
2023-09-28,YOTA,155
2023-09-28,ZLSSF,1
2023-09-29,ACIC,2201468
2023-09-29,AEAE,21
2023-09-29,ALCY,1
2023-09-29,AOGO,222094
2023-09-29,ASCBF,0
2023-09-29,ASPL,518307
2023-09-29,ATEK,10973
2023-09-29,ATMC,1
2023-09-29,ATMV,100
2023-09-29,AXAC,0
2023-09-29,BLUAF,8787
2023-09-29,BOWN,0
2023-09-29,BYNO,2
2023-09-29,CSTAF,108
2023-09-29,DMYY,3200
2023-09-29,DSAQ,0
2023-09-29,DUET,677
2023-09-29,ESHA,152307
2023-09-29,EVCO,155532
2023-09-29,FORL,4
2023-09-29,FTII,1
2023-09-29,GDST,2
2023-09-29,GGAAF,14
2023-09-29,GLLI,200001
2023-09-29,HSPOF,300
2023-09-29,HYAC,11103
2023-09-29,IGTA,11179
2023-09-29,IMAQ,812
2023-09-29,INTE,151
2023-09-29,IRRX,140
2023-09-29,IXAQF,260
2023-09-29,KVAC,333889
2023-09-29,MAQC,374
2023-09-29,MCAG,1
2023-09-29,NBST,169035
2023-09-29,NETD,0
2023-09-29,OAKU,0
2023-09-29,PPYA,0
2023-09-29,PUCK,553
2023-09-29,SLAMF,2
2023-09-29,SPAQ,8
2023-09-29,SWAG,6911
2023-09-29,SWSS,14
2023-09-29,TBMC,2886
2023-09-29,USCTF,82
2023-09-29,WINV,0
2023-09-29,WTMA,7504
2023-09-29,YOTA,1077
2023-09-29,ZLSSF,103
2023-10-02,ACIC,568149
2023-10-02,AEAE,184
2023-10-02,ALCY,4064
2023-10-02,AOGO,2824
2023-10-02,ASCBF,54
2023-10-02,ASPL,540357
2023-10-02,ATEK,4532
2023-10-02,ATMC,0
2023-10-02,ATMV,161127
2023-10-02,AXAC,0
2023-10-02,BLUAF,7199
2023-10-02,BOWN,29
2023-10-02,BYNO,4
2023-10-02,CSTAF,14
2023-10-02,DMYY,20102
2023-10-02,DSAQ,0
2023-10-02,DUET,20
2023-10-02,ESHA,149
2023-10-02,EVCO,59023
2023-10-02,FORL,667
2023-10-02,FTII,12801
2023-10-02,GDST,1166
2023-10-02,GGAAF,32
2023-10-02,GLLI,0
2023-10-02,HSPOF,119085
2023-10-02,HYAC,10187
2023-10-02,IGTA,25703
2023-10-02,IMAQ,702
2023-10-02,INTE,2
2023-10-02,IRRX,249
2023-10-02,IXAQF,101
2023-10-02,KVAC,7602
2023-10-02,MAQC,58
2023-10-02,MCAG,0
2023-10-02,NBST,1336
2023-10-02,NETD,3
2023-10-02,OAKU,11
2023-10-02,PPYA,1
2023-10-02,PUCK,18
2023-10-02,SLAMF,8
2023-10-02,SPAQ,4
2023-10-02,SWAG,5915
2023-10-02,SWSS,39
2023-10-02,TBMC,373
2023-10-02,USCTF,100
2023-10-02,WINV,200
2023-10-02,WTMA,27560
2023-10-02,YOTA,20
2023-10-02,ZLSSF,2
2023-10-03,ACIC,318253
2023-10-03,AEAE,100
2023-10-03,ALCY,2699
2023-10-03,AOGO,2711
2023-10-03,ASCBF,146
2023-10-03,ASPL,728964
2023-10-03,ATEK,211
2023-10-03,ATMC,2600
2023-10-03,ATMV,150800
2023-10-03,AXAC,0
2023-10-03,BLUAF,3712
2023-10-03,BOWN,539
2023-10-03,BYNO,11
2023-10-03,CSTAF,6
2023-10-03,DMYY,6
2023-10-03,DSAQ,0
2023-10-03,DUET,2003
2023-10-03,ESHA,55
2023-10-03,EVCO,55818
2023-10-03,FORL,3
2023-10-03,FTII,3
2023-10-03,GDST,4817
2023-10-03,GGAAF,78
2023-10-03,GLLI,1
2023-10-03,HSPOF,12045
2023-10-03,HYAC,3846
2023-10-03,IGTA,7
2023-10-03,IMAQ,83
2023-10-03,INTE,6022
2023-10-03,IRRX,150
2023-10-03,IXAQF,100
2023-10-03,KVAC,644
2023-10-03,MAQC,0
2023-10-03,MCAG,955
2023-10-03,NBST,844
2023-10-03,NETD,513993
2023-10-03,OAKU,0
2023-10-03,PPYA,2830
2023-10-03,PUCK,36
2023-10-03,SLAMF,504
2023-10-03,SPAQ,2
2023-10-03,SWAG,18033
2023-10-03,SWSS,389
2023-10-03,TBMC,21136
2023-10-03,USCTF,50001
2023-10-03,WINV,0
2023-10-03,WTMA,1863
2023-10-03,YOTA,12
2023-10-03,ZLSSF,18305
2023-10-04,ACIC,540177
2023-10-04,AEAE,49
2023-10-04,ALCY,1
2023-10-04,AOGO,523
2023-10-04,ASCBF,2
2023-10-04,ASPL,398098
2023-10-04,ATEK,11
2023-10-04,ATMC,5101
2023-10-04,ATMV,74
2023-10-04,AXAC,0
2023-10-04,BLUAF,24033
2023-10-04,BOWN,3
2023-10-04,BYNO,14
2023-10-04,CSTAF,0
2023-10-04,DMYY,25026
2023-10-04,DSAQ,226000
2023-10-04,DUET,0
2023-10-04,ESHA,1374
2023-10-04,EVCO,11804
2023-10-04,FORL,926
2023-10-04,FTII,1491
2023-10-04,GDST,12173
2023-10-04,GGAAF,1327
2023-10-04,GLLI,3
2023-10-04,HSPOF,133320
2023-10-04,HYAC,334809
2023-10-04,IGTA,22819
2023-10-04,IMAQ,259
2023-10-04,INTE,10
2023-10-04,IRRX,354077
2023-10-04,IXAQF,100
2023-10-04,KVAC,1285099
2023-10-04,MAQC,506
2023-10-04,MCAG,0
2023-10-04,NBST,433
2023-10-04,NETD,2114
2023-10-04,OAKU,0
2023-10-04,PPYA,110
2023-10-04,PUCK,0
2023-10-04,SLAMF,702
2023-10-04,SPAQ,17
2023-10-04,SWAG,8370
2023-10-04,SWSS,12
2023-10-04,TBMC,25
2023-10-04,USCTF,0
2023-10-04,WINV,0
2023-10-04,WTMA,300360
2023-10-04,YOTA,508
2023-10-04,ZLSSF,0
2023-10-05,ACIC,247180
2023-10-05,AEAE,1
2023-10-05,ALCY,53
2023-10-05,AOGO,19
2023-10-05,ASCBF,2
2023-10-05,ASPL,1148680
2023-10-05,ATEK,5
2023-10-05,ATMC,0
2023-10-05,ATMV,3174
2023-10-05,AXAC,0
2023-10-05,BLUAF,685
2023-10-05,BOWN,913
2023-10-05,BYNO,74
2023-10-05,CSTAF,2
2023-10-05,DMYY,1502
2023-10-05,DSAQ,0
2023-10-05,DUET,0
2023-10-05,ESHA,257
2023-10-05,EVCO,8231
2023-10-05,FORL,3
2023-10-05,FTII,1
2023-10-05,GDST,1
2023-10-05,GGAAF,138
2023-10-05,GLLI,0
2023-10-05,HSPOF,100482
2023-10-05,HYAC,0
2023-10-05,IGTA,501
2023-10-05,IMAQ,289
2023-10-05,INTE,2
2023-10-05,IRRX,160021
2023-10-05,IXAQF,100
2023-10-05,KVAC,100719
2023-10-05,MAQC,6
2023-10-05,MCAG,0
2023-10-05,NBST,1476
2023-10-05,NETD,110
2023-10-05,OAKU,100
2023-10-05,PPYA,102
2023-10-05,PUCK,3
2023-10-05,SLAMF,4
2023-10-05,SPAQ,2
2023-10-05,SWAG,16720
2023-10-05,SWSS,461
2023-10-05,TBMC,1
2023-10-05,USCTF,5038
2023-10-05,WINV,1
2023-10-05,WTMA,43
2023-10-05,YOTA,6
2023-10-05,ZLSSF,18
2023-10-06,ACIC,168752
2023-10-06,AEAE,385
2023-10-06,ALCY,0
2023-10-06,AOGO,24138
2023-10-06,ASCBF,470
2023-10-06,ASPL,281904
2023-10-06,ATEK,15
2023-10-06,ATMC,0
2023-10-06,ATMV,2
2023-10-06,AXAC,0
2023-10-06,BLUAF,325
2023-10-06,BOWN,200
2023-10-06,BYNO,1200
2023-10-06,CSTAF,255427
2023-10-06,DMYY,2
2023-10-06,DSAQ,0
2023-10-06,DUET,0
2023-10-06,ESHA,50
2023-10-06,EVCO,27662
2023-10-06,FORL,2104
2023-10-06,FTII,2
2023-10-06,GDST,0
2023-10-06,GGAAF,59
2023-10-06,GLLI,4200
2023-10-06,HSPOF,2
2023-10-06,HYAC,5651
2023-10-06,IGTA,12
2023-10-06,IMAQ,2130
2023-10-06,INTE,4053
2023-10-06,IRRX,110
2023-10-06,IXAQF,100
2023-10-06,KVAC,13631
2023-10-06,MAQC,214
2023-10-06,MCAG,1
2023-10-06,NBST,64
2023-10-06,NETD,127600
2023-10-06,OAKU,100
2023-10-06,PPYA,103
2023-10-06,PUCK,0
2023-10-06,SLAMF,38
2023-10-06,SPAQ,2
2023-10-06,SWAG,10654
2023-10-06,SWSS,33
2023-10-06,TBMC,1
2023-10-06,USCTF,5202
2023-10-06,WINV,11200
2023-10-06,WTMA,1
2023-10-06,YOTA,6060
2023-10-06,ZLSSF,203
2023-10-09,ACIC,232473
2023-10-09,AEAE,3
2023-10-09,ALCY,120901
2023-10-09,AOGO,301
2023-10-09,ASCBF,0
2023-10-09,ASPL,219245
2023-10-09,ATEK,5
2023-10-09,ATMC,1
2023-10-09,ATMV,5622
2023-10-09,AXAC,0
2023-10-09,BLUAF,2069
2023-10-09,BOWN,1000
2023-10-09,BYNO,181
2023-10-09,CSTAF,104
2023-10-09,DMYY,2103
2023-10-09,DSAQ,1
2023-10-09,DUET,74800
2023-10-09,ESHA,102
2023-10-09,EVCO,21545
2023-10-09,FORL,24294
2023-10-09,FTII,1
2023-10-09,GDST,187692
2023-10-09,GGAAF,43
2023-10-09,GLLI,2
2023-10-09,HSPOF,4
2023-10-09,HYAC,2084
2023-10-09,IGTA,152
2023-10-09,IMAQ,1657
2023-10-09,INTE,50007
2023-10-09,IRRX,100039
2023-10-09,IXAQF,1101
2023-10-09,KVAC,43531
2023-10-09,MAQC,100
2023-10-09,MCAG,0
2023-10-09,NBST,393
2023-10-09,NETD,0
2023-10-09,OAKU,100
2023-10-09,PPYA,102
2023-10-09,PUCK,102
2023-10-09,SLAMF,111
2023-10-09,SPAQ,3
2023-10-09,SWAG,30024
2023-10-09,SWSS,3
2023-10-09,TBMC,0
2023-10-09,USCTF,2
2023-10-09,WINV,0
2023-10-09,WTMA,2
2023-10-09,YOTA,35
2023-10-09,ZLSSF,0
2023-10-10,ACIC,246208
2023-10-10,AEAE,3
2023-10-10,ALCY,8303
2023-10-10,AOGO,186
2023-10-10,ASCBF,1
2023-10-10,ASPL,303294
2023-10-10,ATEK,76
2023-10-10,ATMC,119990
2023-10-10,ATMV,0
2023-10-10,AXAC,0
2023-10-10,BLUAF,49002
2023-10-10,BOWN,1090
2023-10-10,BYNO,309
2023-10-10,CSTAF,2
2023-10-10,DMYY,4167
2023-10-10,DSAQ,0
2023-10-10,DUET,100
2023-10-10,ESHA,109
2023-10-10,EVCO,7713
2023-10-10,FORL,9
2023-10-10,FTII,1468
2023-10-10,GDST,10863
2023-10-10,GGAAF,4306
2023-10-10,GLLI,20
2023-10-10,HSPOF,6
2023-10-10,HYAC,761698
2023-10-10,IGTA,134
2023-10-10,IMAQ,267
2023-10-10,INTE,17500
2023-10-10,IRRX,44
2023-10-10,IXAQF,1
2023-10-10,KVAC,180219
2023-10-10,MAQC,364
2023-10-10,MCAG,311
2023-10-10,NBST,22
2023-10-10,NETD,73928
2023-10-10,OAKU,106
2023-10-10,PPYA,30302
2023-10-10,PUCK,100
2023-10-10,SLAMF,46
2023-10-10,SPAQ,28
2023-10-10,SWAG,11887
2023-10-10,SWSS,4
2023-10-10,TBMC,13505
2023-10-10,USCTF,0
2023-10-10,WINV,0
2023-10-10,WTMA,5
2023-10-10,YOTA,320
2023-10-10,ZLSSF,1
2023-10-11,ACIC,225467
2023-10-11,AEAE,167
2023-10-11,ALCY,319
2023-10-11,AOGO,128
2023-10-11,ASCBF,2
2023-10-11,ASPL,292811
2023-10-11,ATEK,2753
2023-10-11,ATMC,0
2023-10-11,ATMV,0
2023-10-11,AXAC,0
2023-10-11,BLUAF,25
2023-10-11,BOWN,704
2023-10-11,BYNO,111
2023-10-11,CSTAF,0
2023-10-11,DMYY,158
2023-10-11,DSAQ,916545
2023-10-11,DUET,297524
2023-10-11,ESHA,198735
2023-10-11,EVCO,19899
2023-10-11,FORL,38
2023-10-11,FTII,1257
2023-10-11,GDST,20751
2023-10-11,GGAAF,2
2023-10-11,GLLI,0
2023-10-11,HSPOF,3117
2023-10-11,HYAC,158115
2023-10-11,IGTA,1660
2023-10-11,IMAQ,771
2023-10-11,INTE,1606
2023-10-11,IRRX,331
2023-10-11,IXAQF,376
2023-10-11,KVAC,28211
2023-10-11,MAQC,66
2023-10-11,MCAG,288
2023-10-11,NBST,10
2023-10-11,NETD,20650
2023-10-11,OAKU,100
2023-10-11,PPYA,996
2023-10-11,PUCK,103
2023-10-11,SLAMF,2
2023-10-11,SPAQ,2
2023-10-11,SWAG,7619
2023-10-11,SWSS,0
2023-10-11,TBMC,6111
